N,P,K,temperature,humidity,ph,rainfall,label
96,52,37,23.777236236468198,81.2546482317779,6.890819423508292,267.65300363536807,0
94,44,38,24.4037178888146,82.78206787827416,6.705336639201427,179.3743166813436,0
67,43,39,20.237875489367738,82.69608388565062,7.425710236116124,198.95866415006887,0
92,41,45,22.66295603092967,82.91912730435043,6.465273400002904,200.75224569655003,0
101,49,37,20.389494865450505,82.43222881750555,4.914573426708197,265.743148810921,0
92,51,41,25.98785009385477,83.21702868835163,6.089657355760485,230.6053911806419,0
72,57,34,25.618643779222978,85.14410921024586,6.862938796560064,256.11413284910896,0
98,62,39,27.534894085209668,81.16205863230054,5.8329664535891075,276.15232397127284,0
88,55,48,25.634447024139345,81.94041524565895,7.104813783783135,265.1607788946554,0
94,50,40,19.482940029903805,83.40309691436791,5.666313921229197,238.5335867352459,0
87,35,36,21.26095004020044,82.1619950179832,6.181371441914441,273.1998173163018,0
81,52,43,20.072952136012827,83.34799052622922,5.577909788997598,258.1618062168342,0
62,33,39,24.170880392536038,83.12713659632603,5.266876224411996,210.45634887902568,0
78,42,37,20.361477438142256,81.37642235271966,7.593826538061833,256.6289492780839,0
79,41,41,21.82020600357015,80.8076324939612,6.932872366840617,215.2426903381134,0
94,30,37,24.385188910021313,80.60831481961613,7.1204488481396755,211.7795476992777,0
90,42,36,20.891711324840465,81.13920458715772,6.377638834773291,175.62782830787484,0
101,53,37,20.72945135120548,82.49023516329939,4.823254149665413,270.26823688713034,0
95,34,38,23.24740924417216,82.64766591112453,5.695085475191515,286.59824337142334,0
72,37,42,25.504739058794474,80.99919290047535,6.813839915342908,247.27315197032905,0
65,40,46,23.633341763951577,82.27501192269439,5.408793837448285,215.42449907486687,0
74,59,41,26.570538606525506,81.67050421303573,5.114096828221051,285.3149131979896,0
80,34,40,21.89180283731568,82.54157118518648,6.054420486616457,268.6874170342813,0
87,55,38,26.168168960170444,80.70082979233482,7.0416135854219535,205.84367652572712,0
63,42,36,23.26478061898661,82.5584586587766,7.27014644407757,268.1936391365596,0
97,54,34,27.75455834248012,81.99667012957683,6.119341920067046,279.15160249197515,0
70,58,48,21.74004389655043,82.12604299986162,5.718500729892083,233.3666759254179,0
63,48,42,22.608949538908604,82.67141541416731,7.366788603572967,255.18056900431472,0
85,64,35,26.292771125277934,79.42698905385838,7.069621763603143,209.50523153833967,0
102,53,42,19.3397891174769,81.0296100616636,5.112043864918668,274.1499345469936,0
87,47,35,20.76348794673178,83.6583109259751,6.492406891693388,239.77397482748637,0
80,45,44,25.409251722029953,82.31235147682834,4.871128717625401,231.3496336426497,0
72,48,35,25.476858879011463,84.27277685888552,5.9381538372627665,186.3559534855188,0
83,50,39,26.821309436330303,80.4346324343688,6.0216403723484415,223.12367410490398,0
91,49,35,24.78214645357119,80.73440602675,6.915874413076595,212.00373126472468,0
86,45,40,20.523154197141867,84.72449360918947,6.58607656878138,232.6919053697976,0
56,58,50,21.185393707405282,82.38744665954184,5.895119440050673,296.24282730038607,0
88,39,40,24.704828568367812,81.4711711767507,5.968156768068824,273.02008741281674,0
74,58,34,19.185633671485608,80.06785459615155,6.732243086671954,209.89223832234197,0
73,55,36,20.704649198215023,81.3221122764767,6.656794229099202,205.2346353740044,0
72,50,42,21.90707233038504,81.95277283780966,7.406023516190725,257.78595095512776,0
79,36,40,25.803812651334958,83.18120366556671,4.96872665164516,233.38392337090863,0
60,40,33,23.30361758794233,81.58730373463845,6.4004283737559176,247.573271800205,0
79,47,43,19.803768304444336,81.59609375104304,7.594156673767464,256.3348097198547,0
94,55,34,19.949729297590014,83.85190151958297,7.1025172637393235,275.90454782639154,0
94,34,39,23.924415059542437,79.539665581764,6.821834248540801,201.56070846557586,0
68,49,46,27.33301402157408,81.04391926634155,7.909488970884666,280.4470200552713,0
96,42,39,22.18504490473299,83.00147463997222,6.342088726593359,299.7457752205282,0
68,44,36,26.816816470522674,84.29965426878151,5.955484941271229,192.1578325894586,0
102,55,33,20.87992683871521,79.73408720676125,5.501559134341619,190.57677177322938,0
87,57,45,26.02469500765363,80.60730012284549,5.2405337672498336,271.5163855987102,0
72,37,42,23.732014788346586,82.43891679738284,7.127437794668694,255.95339756164645,0
92,52,45,26.681006877834903,84.28232908069457,6.005692371807223,235.65047275640453,0
84,40,39,20.635662085516273,83.75513267425325,6.25452480863274,275.7030016890643,0
66,63,43,22.7606977427143,82.89260996423518,6.537561518793578,240.84280369558783,0
84,31,35,24.55961424915941,83.0233083718329,6.014885085117092,294.5090187311788,0
91,53,40,24.80186989962123,81.67935744810408,7.553802058110434,199.90168814510193,0
89,57,38,25.495586403594572,83.74205059614434,6.561988150593364,223.99127175054858,0
92,34,36,23.012955897155607,79.79119555348868,6.439406711754805,191.18418506082654,0
60,45,40,26.30385385934349,83.39961319998417,5.351664599489831,205.712625289688,0
88,40,38,24.13114565638563,84.68749425442027,7.59001605881505,231.7910226385299,0
91,48,47,23.414588263991043,80.45226486940136,7.669662713003149,245.22090506975562,0
87,52,38,24.307898049134472,80.0445909595127,6.199049601693114,276.0168666280335,0
63,45,39,24.913492198099902,81.27304978775142,6.897959648048,232.06190637298204,0
90,56,42,23.93546042703165,80.80679757200048,7.7191132064520955,260.49737951087724,0
87,40,38,21.22335252402403,79.88309282181568,6.306691239627311,189.46341834544367,0
76,32,40,24.337994618479932,82.77472315955308,4.879521004966302,177.10302453369218,0
88,51,40,24.85235408426586,81.00706263620556,7.698761305041779,245.61961572608584,0
74,46,40,23.702017451971287,80.803703589687,5.0869398880530285,262.75004716193877,0
87,52,31,22.56067528158337,79.95598969941075,6.146921346632575,205.2759095013996,0
94,55,34,22.468997018885993,80.32201574582324,6.65534330445895,287.2861330689801,0
94,52,37,22.409571959699484,81.06574454632859,6.551745782486837,269.00617649837505,0
83,37,40,22.260262834564127,83.28726024171495,6.226502353407802,284.0753463051651,0
81,58,41,20.761858313587684,79.57993688827649,6.809320546849114,207.38162107196274,0
57,58,41,21.671736333697243,84.14875132113846,6.060511682110371,283.78558162656697,0
82,56,36,26.229968580320424,80.10184646928973,6.870870457301324,201.97905377574136,0
68,61,40,25.199673920174416,80.91786963799903,5.521683620499877,173.26209656824452,0
94,51,34,19.547035613735623,82.58703252103017,5.052990757030183,265.6517747928741,0
63,61,38,21.30439197122641,81.48391355272393,5.461388396978187,234.72975049809503,0
87,49,38,24.680358166618994,84.86268810466999,7.445981776090435,247.73414711556435,0
86,57,32,25.80732877575415,79.49733175584262,6.961458626877643,204.32364718772163,0
67,42,41,19.49973698714538,81.62528457655125,7.121537717165157,190.02721272837053,0
79,52,39,26.488081958633927,84.99380247911643,6.8464655463920225,258.8887421569863,0
100,52,32,21.724244524742748,79.5110582009349,6.341161406232031,283.4234799768358,0
78,58,38,24.87468745058536,80.807340000209,6.838177081285143,204.19915560964859,0
100,37,37,23.483909438497864,83.59673130304117,5.530792754850667,293.25857231151207,0
93,55,31,23.207234238005505,82.07006505373958,7.020271372993145,186.58288343682153,0
79,45,43,27.26161951293331,84.4638819416428,7.398212112038538,253.56210049580338,0
88,63,41,19.91153889043752,84.2576396160199,6.852445133941315,272.471180997681,0
79,34,39,27.717150288430652,82.1150869948271,6.207669587094139,185.39753489441583,0
71,42,44,25.722529393087726,84.1937167242556,5.981943879450468,187.1215531189304,0
95,36,34,25.326943764872144,80.89603949978302,6.282616940952439,175.3333637792688,0
88,40,36,24.17962734647243,79.45182688468016,7.082050236060566,212.84065161698854,0
63,40,44,22.75233450789542,83.83771695531948,5.407058152786035,217.34427514981653,0
87,41,41,24.23823880965048,83.93738810366618,7.661877956342631,245.4836288944163,0
95,61,31,23.92798178556555,81.20362681851994,6.816403372634642,178.0385671933949,0
102,48,36,22.819753908906204,82.20511716688824,7.258428276720454,228.69735807855702,0
79,63,44,20.424856852684915,80.06184657532498,6.916836993523266,212.48936723274502,0
77,36,37,20.868137234476826,80.89775490295538,5.778688243206777,217.24007031801307,0
64,56,41,27.142258968361645,80.96322926773449,6.529408504408307,220.4771993160467,0
65,60,42,21.48919766503756,82.73091524415096,5.745154689103252,293.9709293026827,0
57,56,41,22.25471380972931,83.20146018183051,7.998729326852049,258.55022850730364,0
70,54,41,25.336143183988654,79.83269667265884,5.269723707921745,225.60669958338184,0
70,34,46,21.86708819398433,79.99363267003122,6.841437855684257,197.3516331508613,0
101,55,43,19.989125076369355,82.31441949028861,4.861827268834232,265.3222078245617,0
85,58,32,26.467133518739395,80.15331856513109,6.847926336141074,191.42494772116248,0
99,57,31,25.80672960008092,81.43563365177556,5.8931860636387,265.3415740529011,0
84,43,37,22.17860444239646,79.86997537321592,6.244636274360518,189.59312636419904,0
72,51,37,20.06022835630535,82.54875257020765,7.370298813773269,191.32212521041336,0
81,47,40,21.750459836782085,80.01222145693559,6.958577399699573,205.42097405397362,0
84,46,35,23.448501431629474,82.071911869328,5.213325902965968,243.23319736346875,0
73,40,45,22.35597823424955,84.16258338602007,6.9374587689830784,257.48641983305043,0
91,51,36,27.833903701296574,81.53478276374983,7.252468973103352,285.45759553071423,0
79,55,39,22.810124419033208,81.36581920450328,5.297596103888697,230.3096172902969,0
68,35,42,22.90544614909482,83.11852412598296,5.505228741544642,184.5604019128787,0
73,36,36,26.564125876498466,80.01373109197422,6.807973707371057,238.53677311360758,0
80,40,35,27.667275592346677,80.68241624610222,6.004253554899943,188.72500279180122,0
80,41,40,24.85184976285301,82.51846682694116,6.4602825535229575,301.1895375022917,0
57,52,44,22.286544813952233,83.28309025248849,6.107528237326044,280.2257461059614,0
92,53,36,21.758715982163903,83.16798897170855,6.324114821521247,227.6275588006954,0
69,40,38,23.219294866165978,84.43492331265888,7.625057514030131,224.1218571429622,0
77,37,37,26.85135973209534,84.01989156181642,7.580620947797386,255.83327869500945,0
90,56,41,25.30233833627257,83.56155297080137,6.6952844003777665,227.4599084878688,0
64,62,33,22.211464349952255,84.29476583478089,6.296513821885656,231.615833296599,0
70,57,33,22.290959995957003,83.10949253975814,5.5440386248981115,268.75032939878787,0
76,45,34,22.128403967643315,81.45193530353896,7.247860158666162,214.04966914247282,0
69,60,42,21.931762515918365,81.5013413262407,5.90927689007084,223.23099064087228,0
62,63,44,25.36636248401525,79.96993558182442,5.52716156790818,228.0227289235188,0
73,37,43,21.701843143671876,81.53395693763406,6.947461085318616,192.6789738893809,0
90,57,41,23.664908936403553,79.91566190971237,6.313890225341833,278.3325915954752,0
84,34,36,23.207037465641676,83.77341981995075,5.773112354036002,286.6619899076792,0
68,46,44,25.88746702851549,82.57570066357461,5.592883644384754,204.4574416948862,0
94,32,48,22.233478649488728,81.53007731792947,7.0560171696254645,284.25680432062813,0
80,41,43,25.72497088130681,83.02710364691559,7.4562262170101805,254.7356739611886,0
95,40,39,23.922100662606407,80.89860271604893,6.782858604711102,207.45837311759945,0
93,39,38,21.641115194111208,81.31532924101018,6.3596963458395335,198.09438325593996,0
94,44,32,21.234666950051366,81.55143463397194,6.571992034443358,291.48335520692564,0
64,46,41,23.710978434645874,82.39610264476481,6.5708800314401925,254.81468380988272,0
85,38,46,21.652196425722906,81.43224234705241,6.439177004174798,195.2883701520078,0
62,54,41,22.33108468332877,80.6512106387944,6.072338196532744,213.30200720752148,0
94,53,37,26.699268035810057,81.69005121026511,5.84176579295483,199.1763935075946,0
59,44,39,23.746192188609317,83.19939620848865,5.538716694679894,253.769204210833,0
94,49,41,20.771310114404578,79.58171239305408,5.695491570930237,196.85560194297088,0
87,41,37,21.76478522622454,83.78379177766287,6.174285605605049,279.28867171973656,0
90,58,37,26.794320770088955,82.0620346680113,6.047242961189744,187.0712907640791,0
78,38,35,24.38368374703927,84.65951106196154,6.02600000481527,291.73836495760526,0
73,37,44,27.072074082913307,80.1408203006895,7.089899950123462,238.55279643741846,0
67,49,37,19.42532463357776,82.72458316188954,7.2907515459123395,191.6388774458962,0
71,56,40,25.310764718453214,80.58487214433836,5.442182817194787,211.6683624641342,0
93,33,41,22.842492091389214,82.11092216308701,6.772042534181134,272.2771736349221,0
93,54,39,24.054078611939936,82.03776975976365,6.939892647982292,187.32788177914358,0
93,53,39,26.309120998652926,80.81128674911714,6.816476324469506,207.65654200827413,0
78,57,43,24.527725419996884,81.48742734636107,5.14463816519928,234.42001778922327,0
84,36,35,21.888913135510474,83.16671899403516,7.4440680284655985,205.20261240773903,0
61,41,34,22.068129238090503,83.06397924086922,6.611696614993276,240.37316011494434,0
88,36,48,25.34768772227037,81.95557338187241,5.912949985634343,261.2793390364669,0
83,58,43,20.965545269442256,80.46630931579035,6.977676544860141,231.09608629837757,0
85,41,37,24.51858798087051,81.74052859896084,7.694909975268771,243.19477701392324,0
96,40,41,23.435844235198257,82.31322240245304,5.698769374900198,293.09456097398123,0
73,39,40,24.034965608134403,85.34911607566859,7.730776608865797,241.43728635781036,0
86,62,36,26.088456971010217,79.68964244991099,7.072851036096183,195.167992728778,0
59,49,39,27.07471941328203,80.69576575137785,6.351216682686888,219.17092538222607,0
98,41,46,21.611964584278358,81.14002725721662,7.133852720797828,284.83918001395944,0
61,45,41,24.407205351160872,79.71022049677892,6.99668652101504,227.8716534057411,0
94,57,36,22.740418279269793,81.4000328942869,6.329123283976076,279.25409165322213,0
80,37,39,26.532160957932753,84.80225174183295,7.046093464887083,184.20218569354046,0
90,52,35,21.685022391237563,82.91129489062169,6.446301820159461,303.7010558776205,0
90,37,43,23.775851315891217,84.42252098907788,5.9213254001173965,293.5091828549587,0
83,31,38,24.506879567755206,83.72850819545963,5.890640352611473,281.3996151368392,0
90,41,32,20.441194946940833,80.58009822771066,6.330383092172416,189.8094051240989,0
74,47,38,19.57131649003468,81.65411661671156,7.182126431763966,187.0307815663639,0
94,53,47,23.81829159921078,82.91940127468587,7.456623210396955,196.08759668964746,0
103,43,32,24.896194376873066,81.87041984956474,6.72452606049045,173.15388618394138,0
94,41,35,23.55309616565144,83.78656060844696,7.481097768272616,236.1456196048148,0
86,57,45,26.280739068850547,82.25543080010094,5.189895219025787,260.64739059899836,0
64,37,37,23.64830587504449,83.78049451054133,5.281841463325547,189.73036392191037,0
95,30,33,25.200961056599184,81.13229758347092,6.331907587682803,174.85022290761384,0
60,59,44,23.131289879912636,81.4403211089666,7.842050503248182,258.5211748426806,0
63,49,45,24.439832053701377,80.5119852645272,7.817957974213806,250.3478339961643,0
69,46,48,26.428765501528737,81.34165990400298,7.971004447978184,285.9378161145636,0
102,43,38,24.899755749137466,82.13174641273667,6.780736571483169,173.56921530284438,0
72,44,35,20.614936034160763,82.71356357942716,7.485022016786036,243.03556489495531,0
75,43,45,20.479992142932698,82.99529386381772,7.408789561471908,185.82854899836232,0
77,36,46,27.24510405771133,83.72546790278916,7.219180538006875,187.60536380678047,0
65,42,42,22.472916015296924,83.27753084008833,5.38460944990505,181.12208946794135,0
71,44,40,27.43948436876985,82.12760698810017,7.8997253690344555,290.3400546102537,0
67,58,45,25.91008849500041,80.63973692009932,7.644558424536433,262.5665385830611,0
78,34,40,22.797818403356196,81.15679900780806,5.804615980999404,219.21157162652398,0
63,38,48,22.788667284183727,82.70971234097593,5.380242670886745,227.15365537934505,0
64,58,40,26.239602846525703,80.35035523404261,5.629607872709308,213.90703124162468,0
74,44,44,20.893434492455455,80.99968998900974,7.166609419825817,214.15455703290024,0
70,48,32,24.940231014933385,83.83694153331209,5.857066647122523,186.21932692325328,0
93,51,40,26.119795067182494,83.51690195526221,5.40233419377264,296.3305043429223,0
70,47,45,20.994043898292198,82.71809531784638,7.105341081336006,190.45734218143122,0
60,50,45,23.994160783589788,81.90693992804358,7.919823096652404,273.28818946554935,0
59,52,42,21.704069403320396,82.71704903954306,6.0660756782092715,293.4906563923174,0
69,35,37,21.619758588947015,81.38880677462065,6.812952808412248,209.7994068152737,0
84,41,31,20.561535141571383,80.57488301979708,6.376588019385386,177.70408232540896,0
77,46,43,20.03791689459569,83.4227759119961,5.686191217074202,257.8657557237139,0
81,63,40,25.07986016141986,83.74195103521487,5.967863534598228,253.23062669341402,0
98,46,38,21.019624825559266,82.67800864461123,6.653888168598319,289.66239408553105,0
58,47,36,24.755375861590505,83.93387172993748,7.073086799729802,204.61546418384378,0
75,39,47,27.37284553008682,84.59702491913417,6.9585970737487735,193.4246088530919,0
96,33,44,24.547021104197672,82.99977289418172,5.911663284439963,268.9270495580431,0
89,38,38,20.668804117154888,82.77391136978753,6.212451083576677,267.8851778671908,0
74,36,42,26.167856534559917,85.31893180635605,7.177703920810803,183.70665797430476,0
76,44,39,24.402672346080195,85.45329276334608,5.2512018033765795,189.26854463630175,0
79,48,37,25.600847143703692,85.33555418221626,5.125621960146663,203.74881968167793,0
93,58,35,23.740398991877303,83.21631371285281,6.656305180573616,236.96607051605469,0
92,55,47,24.411407278478393,81.68962560333247,7.284863213961011,193.6420248206543,0
87,55,37,23.57046474449284,83.96527485469926,6.488079482091615,223.86124713845535,0
71,42,39,20.906522438138772,82.1586816626196,7.636373967516971,244.44101259968187,0
75,44,39,20.810785657329518,82.60325047664165,7.4244755188154015,182.3968878801312,0
59,46,44,21.917625073895362,81.97211796707873,7.4963217039053625,300.4408152965537,0
93,45,32,25.136586611000695,80.6283841302979,6.864515324247051,212.38388218712885,0
95,39,41,20.750640806640938,81.99170862999343,6.383110517511308,192.95815039405556,0
86,53,39,21.867982014944424,80.61136129581908,7.1774069150749655,226.48728530840316,0
61,40,36,24.317731851246773,84.0501417773455,5.386998176508081,188.27893924727755,0
96,57,40,27.25549295435802,82.81954329214886,6.892152264758908,282.3975039108767,0
95,35,31,24.56653234229882,82.84656668965374,5.423811414762459,279.0191150228092,0
89,38,34,24.617423957067388,81.09925782734831,6.881631414189648,208.42320155504194,0
91,45,43,23.30108004613991,81.69250229838396,7.618814298385364,256.9486958544028,0
63,43,43,23.89365127886499,80.50246974444057,6.86621094142552,237.36053088484658,0
77,52,43,24.738491367579822,84.15998939424743,5.221568605475381,199.78868157079927,0
96,37,45,21.74688009594876,82.7035737195613,7.038332706609267,284.65954695498954,0
65,36,36,22.44963404671006,84.13500047422863,5.150895164997742,189.09068923761245,0
85,48,45,23.729858368614458,81.16315578959005,7.694278511220932,254.19857586597738,0
80,40,47,19.71496069161042,81.53737706530382,7.443936219518082,252.90475845194828,0
103,52,36,21.582423438415965,81.16854475363137,5.640776162396079,193.54601686775936,0
86,55,46,26.709049118834685,84.6474662556018,6.065110066208207,225.38430080551385,0
79,47,35,23.64072660638555,81.36749054992228,5.2606968634972855,239.69847966973668,0
74,40,36,23.759499483641683,85.41280742582899,6.298036275311759,286.55156971380944,0
70,39,38,24.013443621039674,82.67551314269298,4.973364391381777,178.66003992568483,0
81,37,32,26.50692027976774,80.98363699823189,6.2255402840315925,204.1723341755793,0
98,53,34,27.252324013835317,81.33692474573212,7.055727152190686,285.2242501296357,0
88,50,41,21.89614963711166,82.69403813899072,6.3137402043014825,291.91752487710386,0
88,52,38,25.90491616170792,82.04791186528531,5.442879847477387,273.86379792348004,0
91,51,39,24.881075472012665,81.62809248380174,6.898202399094118,182.34820167637943,0
80,54,37,27.02470104308131,84.55078331269556,6.910107393727835,265.92175784488535,0
59,53,40,22.50911627108401,82.93736721594405,5.925451933088569,264.3208203624249,0
76,43,39,19.79248379032656,81.3811040613694,7.414414237991563,250.1387458875562,0
96,56,39,26.713881100460206,83.60723134743489,5.55581772943343,295.78131398591836,0
69,59,44,22.07399800602411,83.98447133670423,5.852765550005957,265.1027682132173,0
57,54,47,19.803860528184558,84.06387393126711,6.083819880143632,231.3338207247424,0
96,62,37,19.861634533151232,83.45548698429421,7.0295876168056886,281.41371994171436,0
80,58,42,25.7014330628815,83.14945590494885,5.964289674898511,240.94439137351088,0
85,32,39,24.09912467469015,83.08533878487096,6.000149160606536,283.2471189956932,0
64,51,38,23.345496085495693,82.68199506344003,5.9482851293769095,255.05887369813973,0
75,45,32,25.1113106808118,82.76095064607709,6.713186805859386,299.96215744541087,0
58,59,44,21.613389333138482,82.89646063339913,5.906777461557048,288.89427676361265,0
82,46,35,23.49171120377494,80.8112389001554,4.915733689806367,233.85051280001196,0
80,52,45,19.472674310450277,82.59695667708603,5.559922886964378,267.5950629144157,0
65,60,35,22.071484937073855,82.91562760024843,5.874809898958088,269.15229130136635,0
86,36,39,24.715097810060517,79.66373256098203,6.143318345894259,176.59322607754936,0
93,57,40,27.24479148049754,82.05446880883908,7.14020881272407,300.31684782455744,0
57,51,44,24.0956901889645,83.58085006814154,6.756687589934205,202.2553364926527,0
90,32,41,25.78632565206343,79.85337129025436,6.026312307412061,181.44504756564996,0
84,51,43,22.707201321793775,82.88387842116852,6.481252938958527,187.59205142401646,0
94,34,37,24.722455988861565,81.12189857338642,6.109917983512115,177.00619789758252,0
66,55,45,22.83016113307295,82.20375090783065,5.792764106175872,230.60684335754507,0
63,57,43,22.32505701540038,82.81886500400826,7.961803874980122,270.3511028263254,0
83,55,37,25.61389356404874,82.25143277160346,6.825489340794474,247.19390572834396,0
80,55,30,21.861953031066918,81.4947140222549,6.025186796045165,194.971025063904,0
66,52,48,25.91177993719396,82.01297043676871,6.389027090144265,217.2661989062529,0
71,40,38,22.85594033449928,84.01420987517221,7.124817324476148,252.50902631655094,0
64,47,39,26.440397965064317,82.78702687850274,5.35102188580974,211.71942266865952,0
78,39,38,24.98319406759241,82.38376429827963,6.65208236374257,296.05119689417194,0
95,60,40,27.294349707909056,83.4693130235726,6.1369080347772265,270.92370670892916,0
93,36,42,24.438923073950686,83.24144597883216,6.0277762547423634,277.8439842167626,0
81,43,47,21.611626713197296,81.80225735718949,6.156279007569685,230.7793572706699,0
86,37,43,23.442905890343802,83.83850086569083,5.900470593742741,285.53423307882184,0
70,41,44,22.63284575377915,83.00001911377348,5.225163859247547,193.80868170962754,0
90,54,35,23.906642113755396,80.21419282733602,6.462748758441304,277.7731220801651,0
87,62,46,25.98353484813223,83.40568038508043,5.913225119787886,246.3713847206446,0
74,36,45,22.211900877634335,84.06177467603503,7.160174110633052,250.06712486676838,0
66,44,41,26.25442532052487,83.89432185472975,5.574252739926567,214.85486049898887,0
66,37,39,22.958815993932713,83.04476597318619,6.437363401060314,242.4057785066826,0
91,40,45,21.109639909763246,81.93688906871613,6.407092393122812,209.79975896519062,0
83,44,39,20.906111273170886,82.62640265844519,6.133178627107824,229.59267802503535,0
63,62,42,25.248083687975072,79.68008953475643,5.515622388598086,190.14691039435263,0
71,38,39,23.089468710457194,83.41602452231822,6.904990133412654,253.80823257924058,0
90,38,33,24.388351135358228,82.71294613114266,5.44153792295968,292.63451881067795,0
55,48,36,23.30259130372264,82.36979900430374,5.921268239227993,261.30420751762585,0
100,39,40,23.18122172380767,81.49210633978873,6.767755395907028,286.85981741283643,0
57,50,48,20.92851390439083,84.94778749235681,6.366309767524624,240.54365660511104,0
58,47,44,24.035886169454947,84.40871329261373,5.758593865068323,254.8038795524397,0
81,40,48,21.096771307772627,83.67580367065956,6.265755417776048,227.6514118773963,0
90,52,39,26.035090156162397,84.19457112438181,6.238343698387467,239.49531408826738,0
104,36,31,24.001542898599265,83.64531889566797,6.748626777360982,185.84630540786412,0
72,41,34,24.22272749429285,84.56553778530574,6.204923850237286,282.4998556563258,0
72,48,44,26.035076460917555,84.85199792669546,5.855684104667435,189.72073606508877,0
72,58,43,26.221669562778548,79.8893390510574,5.8996754136033385,179.85838657679548,0
82,44,39,21.33204293078141,81.79447760804229,6.4366608805329015,237.21522872333557,0
84,41,41,22.14537764914321,82.87285427584001,6.081808057124871,277.0715191599379,0
101,60,31,21.36308169185542,79.71818608258427,6.334017455931922,284.72989430271207,0
92,56,43,24.221830354117376,80.5648944311489,7.544711259783785,245.3289943755228,0
96,31,34,23.446086627532996,80.65117810938968,7.065428669500407,213.517723563541,0
73,50,34,27.030361073507496,85.1281647180745,7.136404368580608,262.9833600667747,0
67,50,34,26.0336138728579,82.20325735884063,5.813290224954309,191.79473096480956,0
83,58,39,25.52928864830704,82.90386825431031,6.085498982253738,236.6634179133035,0
76,49,39,26.064125698583297,81.97392594906384,5.591904871272613,200.29619888365818,0
74,57,40,23.70612963256688,82.79416702416783,5.686113536059457,263.0072025687824,0
90,55,49,25.22725629515234,80.96601423013658,7.607926938041879,244.19614323285865,0
96,60,33,23.43303048474031,80.6190448155365,6.173352455334117,272.43618480861505,0
55,45,45,20.38008532898785,82.34564183439359,7.25162508333688,304.78434806151085,0
75,35,42,25.727004750756443,84.19669750112467,7.6599291837212355,251.1786401631508,0
83,37,35,24.850752251124543,83.13834738028152,6.399845927301501,302.3039252906257,0
66,52,38,23.278715264154858,82.35428419872058,5.579457912451926,279.9544059665458,0
94,55,40,26.236608003596462,84.23128678205723,6.281931437420816,273.6296633820636,0
62,55,44,22.154340818373022,81.68536231199887,5.616414989309441,233.1767933930101,0
65,64,41,21.47748822650129,83.4977758349689,6.325210103863062,241.31148534133112,0
88,50,41,21.463384232141564,83.10968271704088,6.38835371434859,301.56196876014604,0
72,63,33,23.14740669334245,83.0012243046731,6.244531798020968,221.1612063294027,0
63,58,33,22.81237779486466,82.1286051987585,6.444386113888118,225.40650740230546,0
81,58,36,20.602548966517972,79.38200304568761,6.732349004478484,200.72143530817368,0
71,53,40,21.613516299051284,84.40389214798174,5.9886980235038845,273.38569211881804,0
83,46,43,22.78533302875961,83.28619917885717,7.552592118925145,199.9259085139251,0
78,38,39,23.926388986171993,84.56333496787234,6.094308926560847,285.14423808836005,0
92,33,43,21.726430954235475,82.85163010999457,6.770858091211072,281.0607144124415,0
69,61,39,22.225945101970655,84.28544198577946,6.1740174374711,223.792782336195,0
69,57,42,21.30250567318632,80.9234361527163,6.205191670350791,216.534168963202,0
72,56,33,27.014680555355604,83.90652892217585,7.011378673084768,251.9458041428092,0
86,40,45,20.21936738674381,83.28559011239795,6.116166276016286,235.1056322404056,0
96,62,41,26.528101283529615,83.83189605481789,6.14491459265891,271.67510218736766,0
94,60,42,24.316141708151946,81.95520956568225,7.317875203315362,195.5150144284736,0
81,45,38,19.977595423783725,81.87644816688851,7.580902025959401,257.8681417160816,0
82,53,36,22.94646897626133,81.36560957939865,6.0396912051123826,203.1560972324196,0
60,54,42,25.347507106415556,83.83377248232962,6.705524608312116,206.77531534365934,0
81,44,42,20.617273218905105,83.06402937338846,6.296555909245168,242.06644789202997,0
87,34,36,21.149012311885137,82.9056712140873,6.362833314415841,281.66876734972794,0
101,41,32,24.171096718279948,83.00486217583558,6.558720605191275,189.0961189700763,0
65,60,44,22.038566355380485,81.01807276987444,6.098376118498704,210.93445118566163,0
95,59,39,21.123278861139575,79.24378443059715,6.421769165202439,280.57443356987756,0
69,47,44,25.16947864350654,82.59288857330749,5.547791823425287,207.56091768539238,0
83,40,44,23.448424559462115,83.46835370434539,5.720817662191016,285.66493103500306,0
87,53,41,26.711954111438736,82.03559909384386,5.197563660142797,270.4591253031471,0
76,50,43,25.03926717353964,83.5944896771702,7.063937079047089,217.12759265522325,0
76,34,39,23.078669576637985,83.66687305243555,7.847207334430982,237.1655478281665,0
89,53,35,24.30311273542916,79.79695328115335,6.474132017668968,274.16698755718545,0
91,61,38,26.449543298074083,81.56981362758968,7.072225284537887,248.03253151910747,0
66,59,47,22.38752914478078,81.29875698781635,5.588199574724187,234.02328605994683,0
58,56,46,23.563992751782482,83.00148710570508,7.820457199275318,270.7944658428911,0
72,58,41,25.40410125394509,82.83680135449444,7.309753397363739,225.5748041515501,0
85,59,32,25.422575272220534,82.14055129455095,6.748513695368992,248.72721259476052,0
64,47,36,23.020042622746193,81.42720114234679,6.359080905943886,247.162363405235,0
78,41,38,25.725394261518737,83.44888946114794,5.045183735738555,240.39904433365928,0
89,30,35,21.784236793397994,79.839096138997,6.298687777049998,190.58924382991847,0
63,60,47,23.808589731234207,82.64312675700023,8.027683845858492,264.7444353842922,0
