N,P,K,temperature,humidity,ph,rainfall,label
38.40713923110488,4.127134385045092,23.49279199799773,438.8948557972843,72.26737647852246,49.03102952685101,45.90763975519467,7.34583923659847
9.60178480777622,4.2626798770413155,20.289229452816222,617.4819385080845,75.74838498217441,52.88820374994626,43.18018597746819,7.34583923659847
11.522141769331464,4.394449154672439,20.289229452816222,480.0660860874692,71.61482532415818,35.5454616952182,37.46373009831131,7.34583923659847
35.526603788772015,4.356708826689592,21.357083634543393,672.5630011200496,75.44579694887643,50.13356523019701,52.94812319415418,7.34583923659847
0.0,4.219507705176107,23.49279199799773,889.2992648537102,76.21665775594475,43.47817716840381,53.50940606698741,7.34583923659847
6.721249365443354,4.30406509320417,26.69635454317924,757.4525527308019,69.32585215730623,53.11576929632582,46.91347743841137,7.34583923659847
9.60178480777622,4.04305126783455,19.22137527108905,783.79164176532,75.37719720078648,53.68653684891848,47.844766258949086,7.34583923659847
37.44696075032726,4.2626798770413155,16.017812725907543,431.29934993046976,70.1708332801712,40.53048593027212,49.73476127231105,7.34583923659847
24.964640500218174,4.04305126783455,23.49279199799773,531.4299483261285,66.3528742331589,49.15582070544532,54.586805849186284,7.34583923659847
8.641606326998598,4.356708826689592,18.153521089361885,469.0887929748733,69.8213387103366,39.447513421861345,39.51267943430069,7.34583923659847
3.840713923110488,4.0943445622221,20.289229452816222,689.0994069441808,74.26254976157006,58.087179419567526,42.34983125910922,7.34583923659847
32.64606834643915,4.30406509320417,16.017812725907543,439.8227971149639,70.09413858452825,58.22337168642638,55.1048608171423,7.34583923659847
31.685889865661526,4.356708826689592,16.017812725907543,571.0840090161797,72.82756997971323,60.87451891207749,42.28210751483356,7.34583923659847
1.920356961555244,3.2188758248682006,40.578458905632445,603.1845737425677,100.6254233814419,35.08116509115657,116.19143081425335,8.264069141173279
5.761070884665732,2.9444389791664403,39.510604723905274,386.3937510267307,98.76045119460606,35.255682511123574,112.12091876704501,8.264069141173279
7.681427846220976,3.295836866004329,38.4427505421781,352.82348169659133,95.97726244560802,46.305045900574584,106.38503169258988,8.264069141173279
35.526603788772015,2.9444389791664403,41.646313087359616,583.0758124645839,103.78325360077164,41.27639249839514,114.38912733287518,8.264069141173279
0.0,3.332204510175204,40.578458905632445,503.81450596781633,98.7214245194246,45.40086259445913,113.51634253659846,8.264069141173279
29.765532904106283,3.258096538021482,40.578458905632445,623.1380068769912,101.47058340788249,42.21577373539003,113.54365459111888,8.264069141173279
20.163748096330064,3.091042453358316,40.578458905632445,508.6200328807148,98.08944020444551,40.03945527626928,108.85177363885876,8.264069141173279
5.761070884665732,3.4339872044851463,42.714167269086786,518.4891160099929,100.42735005492133,40.4670850203403,111.00021435127026,8.264069141173279
24.00446201944055,3.332204510175204,43.78202145081396,368.67470596881833,103.52578021317638,47.93498201032482,112.1172482628525,8.264069141173279
14.402677211664331,2.4849066497880004,40.578458905632445,534.9081890253267,101.77615290023438,43.965467478003234,113.5188495539513,8.264069141173279
13.442498730886708,1.791759469228055,38.4427505421781,621.3249508364073,93.54880353499847,34.01835782591338,108.72083062509715,8.264069141173279
15.362855692441952,2.3978952727983707,43.78202145081396,613.7830140653234,94.03757760215335,45.41403951204855,109.74837743484761,8.264069141173279
34.56642530799439,2.0794415416798357,39.510604723905274,394.7023935196185,94.8280116156004,33.436561086506615,112.40213266451454,8.264069141173279
3.840713923110488,3.044522437723423,43.78202145081396,588.8393946812931,102.99957852312183,42.73292748388275,108.48021600524943,8.264069141173279
27.845175942551037,3.1354942159291497,42.714167269086786,558.1879790093648,98.53606042956089,37.762308099189575,111.7450524340894,8.264069141173279
15.362855692441952,2.772588722239781,44.84987563254112,387.23629848785305,97.82963735876619,47.48290475482656,112.64078392626318,8.264069141173279
17.283212653997197,3.332204510175204,43.78202145081396,500.1974273923265,101.36495615410276,51.485566225361765,108.77505427965042,8.264069141173279
10.561963288553843,2.9444389791664403,44.84987563254112,465.66918111213204,104.19132229057864,35.26612364331422,106.73874985187737,8.264069141173279
4.80089240388811,2.772588722239781,40.578458905632445,333.5127777484035,96.81765967496804,32.597025374054944,112.15182204427865,8.264069141173279
17.283212653997197,3.1780538303479458,46.98558399599546,562.1774383767184,98.41007978641453,38.24680441134801,109.63465375650719,8.264069141173279
8.641606326998598,2.1972245773362196,42.714167269086786,505.6742286031381,98.74450456312088,42.94848903410456,115.87461206104095,8.264069141173279
38.40713923110488,3.332204510175204,48.05343817772263,469.16642139840013,104.09391681569846,34.6407368447301,116.67553213968387,8.264069141173279
21.123926577107685,3.1780538303479458,46.98558399599546,405.231866793198,98.07747388102851,37.74719621871035,111.39015802405913,8.264069141173279
8.641606326998598,2.833213344056216,41.646313087359616,338.9886476708869,100.05870152494008,37.22462892033865,109.15056654401013,8.264069141173279
11.522141769331464,3.4011973816621555,42.714167269086786,387.41701417097164,98.55809179215198,43.48132573775901,115.47892784878685,8.264069141173279
0.0,2.8903717578961645,44.84987563254112,538.3525657887968,100.14122890321295,47.05741608945796,113.20921241599278,8.264069141173279
1.920356961555244,3.091042453358316,46.98558399599546,358.02588581588964,95.87890140908749,43.150894684628085,106.67855123788287,8.264069141173279
26.884997461773416,1.9459101490553132,42.714167269086786,488.6846916661804,100.30151896295322,45.83094571139288,110.90117497267438,8.264069141173279
7.681427846220976,3.1780538303479458,46.98558399599546,341.293258306341,98.48832538235185,50.848849598188366,112.56709324408864,8.264069141173279
27.845175942551037,2.833213344056216,38.4427505421781,392.46361538368865,97.6540341654094,32.95148037720536,106.73952378024434,8.264069141173279
16.323034173219575,2.9444389791664403,45.91772981426829,599.6662775815232,99.7485961153735,34.14071243163746,107.08907841661161,8.264069141173279
32.64606834643915,3.091042453358316,44.84987563254112,351.91046568383274,98.75777811691191,44.205042467449545,115.20685882089872,8.264069141173279
20.163748096330064,3.1780538303479458,44.84987563254112,381.86164866041315,99.15632721920252,47.64797221013663,108.31052551752761,8.264069141173279
24.00446201944055,2.8903717578961645,42.714167269086786,357.68312717140503,96.35820510587709,43.66597949292188,115.47705632852696,8.264069141173279
7.681427846220976,3.258096538021482,38.4427505421781,396.5397251831453,104.26559428788093,46.62871782587565,107.95118356179078,8.264069141173279
24.964640500218174,2.9444389791664403,44.84987563254112,389.12317356512756,98.44456035394934,47.75328152114425,112.31064951653923,8.264069141173279
3.840713923110488,2.995732273553991,44.84987563254112,567.9574905266772,96.45808978767882,39.77327328580015,115.418134831241,8.264069141173279
34.56642530799439,3.2188758248682006,43.78202145081396,622.2368767095687,103.50429109577084,49.128609515266774,107.79783886041625,8.264069141173279
4.80089240388811,3.2188758248682006,42.714167269086786,609.707605138564,103.07962478376714,39.663639873625634,108.62138114125773,8.264069141173279
18.243391134774818,2.8903717578961645,41.646313087359616,611.3184928473023,93.95493955666743,45.27404739609862,115.47571435458738,8.264069141173279
37.44696075032726,3.4339872044851463,40.578458905632445,405.07395780270963,96.19009703016208,48.51340838490679,112.141347653346,8.264069141173279
4.80089240388811,3.4011973816621555,46.98558399599546,442.0224279811642,102.18647912212373,31.115152140387103,108.7367286371211,8.264069141173279
3.840713923110488,3.2188758248682006,45.91772981426829,501.94976251435895,96.79903908730319,51.83286177694525,114.01332513074966,8.264069141173279
36.486782269549636,3.091042453358316,37.37489636045094,413.58996813861756,98.14883644410821,34.1215706133603,115.15044786919894,8.264069141173279
35.526603788772015,2.4849066497880004,38.4427505421781,587.9556181319548,93.95439187585274,45.02602265024515,110.95422611226141,8.264069141173279
8.641606326998598,3.258096538021482,43.78202145081396,615.799185558066,100.92528075232008,35.67332276302854,113.40711465774451,8.264069141173279
27.845175942551037,3.1354942159291497,45.91772981426829,386.6452756522934,96.58023798285063,30.934195789998054,110.03738063388333,8.264069141173279
4.80089240388811,3.091042453358316,40.578458905632445,503.27448105031954,99.20259885229366,37.29611842791591,116.70119287721535,8.264069141173279
21.123926577107685,3.295836866004329,40.578458905632445,525.3503778024022,93.48087554282145,48.83263756368715,114.40170527729758,8.264069141173279
3.840713923110488,2.9444389791664403,39.510604723905274,525.2545125043022,93.78596129712327,50.85792954255668,110.29026167590115,8.264069141173279
20.163748096330064,1.9459101490553132,43.78202145081396,619.1360527556114,98.16731090668833,50.22482751827465,111.23811129747862,8.264069141173279
27.845175942551037,3.091042453358316,48.05343817772263,548.0194565938808,102.26973703797171,45.55251670292533,109.19267362253998,8.264069141173279
22.084105057885306,1.791759469228055,46.98558399599546,449.74761161688906,103.51090219343656,51.308635902441814,111.62301011540565,8.264069141173279
12.482320250109087,2.0794415416798357,45.91772981426829,331.32387782529156,100.06259886005112,49.18892296124669,113.79839117257484,8.264069141173279
4.80089240388811,2.6390573296152584,39.510604723905274,499.24347508754846,98.59576181116802,31.90265631846883,107.21502939524039,8.264069141173279
25.924818980995795,3.2188758248682006,43.78202145081396,591.8370524882379,99.79917040581232,43.695420742014406,114.6267461712767,8.264069141173279
6.721249365443354,3.1780538303479458,37.37489636045094,390.0974511729064,97.42065244150785,49.763343513368866,106.42169169765363,8.264069141173279
11.522141769331464,3.044522437723423,41.646313087359616,394.4885513724099,94.65396948002676,36.324720875604456,115.20905722160319,8.264069141173279
3.840713923110488,2.995732273553991,45.91772981426829,326.57295459611595,102.28376948245791,33.40178109498847,110.37165148214781,8.264069141173279
2.880535442332866,2.302585092994046,48.05343817772263,570.8097742884078,98.41069514355725,42.70941742022855,108.56324477966822,8.264069141173279
0.960178480777622,3.332204510175204,38.4427505421781,575.3275992284748,102.49989565341565,32.319170821972705,108.95110139864693,8.264069141173279
22.084105057885306,3.4339872044851463,46.98558399599546,438.43875436749835,93.81031538640315,37.51269828708276,106.9154267605305,8.264069141173279
23.044283538662928,3.091042453358316,44.84987563254112,433.5601511633869,95.78584058316271,48.986202277448754,113.57071219775034,8.264069141173279
12.482320250109087,3.4339872044851463,39.510604723905274,435.33776919398036,100.60628777066147,39.402596693266815,110.89918598299758,8.264069141173279
38.40713923110488,2.4849066497880004,46.98558399599546,598.2133481700481,94.55660799530887,39.9726915222254,115.57866706284892,8.264069141173279
20.163748096330064,2.302585092994046,42.714167269086786,600.8125032508405,99.53788553310318,35.47872273660174,109.60456487855268,8.264069141173279
2.880535442332866,3.332204510175204,46.98558399599546,603.5921292099929,101.05887896300825,43.44527256174003,115.14845099288286,8.264069141173279
38.40713923110488,3.4011973816621555,44.84987563254112,606.7495672841806,97.74880299778224,50.46816476024351,114.87058082293277,8.264069141173279
13.442498730886708,3.258096538021482,42.714167269086786,402.9600749076584,99.90378569918146,41.06082435014439,107.61984031705121,8.264069141173279
36.486782269549636,2.70805020110221,39.510604723905274,475.4680775942349,103.92058546275688,44.33432510378593,106.52035884762894,8.264069141173279
32.64606834643915,2.302585092994046,38.4427505421781,520.3994116179601,94.81311646539301,39.38866503998996,114.60867269206517,8.264069141173279
30.725711384883905,2.70805020110221,39.510604723905274,516.667107711475,97.16673387850153,46.58412268705689,108.63256657498607,8.264069141173279
17.283212653997197,3.091042453358316,37.37489636045094,541.9641129270552,104.25789753585079,40.55856312237692,115.3298646586073,8.264069141173279
7.681427846220976,3.1780538303479458,40.578458905632445,372.53103177190525,95.7302328671987,49.07577955204241,109.45478483436953,8.264069141173279
14.402677211664331,1.9459101490553132,43.78202145081396,361.3309304066248,97.55327072356364,47.57369190751331,112.77831705733132,8.264069141173279
0.0,1.791759469228055,38.4427505421781,593.0168902003091,99.80267943934365,37.858258422353884,109.50929178530814,8.264069141173279
21.123926577107685,2.302585092994046,46.98558399599546,611.1948560294621,97.59591181759534,32.997690214532014,116.42407577754672,8.264069141173279
13.442498730886708,2.1972245773362196,45.91772981426829,480.71173990194626,103.73250669890976,49.725837167173445,115.92965602985282,8.264069141173279
29.765532904106283,2.4849066497880004,48.05343817772263,617.0029530830084,95.41163204147502,36.416553190784725,111.70342965747544,8.264069141173279
37.44696075032726,2.8903717578961645,48.05343817772263,327.498197514253,99.2927734030703,47.94857188370492,108.83758360310078,8.264069141173279
9.60178480777622,1.791759469228055,44.84987563254112,409.70006623968493,100.02333780493366,47.430851602713965,113.3743556335296,8.264069141173279
7.681427846220976,3.367295829986474,40.578458905632445,539.4442888835999,103.69391977161612,46.845837368723615,109.6780249802993,8.264069141173279
30.725711384883905,2.6390573296152584,44.84987563254112,552.31026363396,102.09679119741833,33.47846754967172,110.64026180361724,8.264069141173279
17.283212653997197,2.302585092994046,42.714167269086786,378.1558942714917,97.75487102668225,31.66522517096968,110.16460748396177,8.264069141173279
19.20356961555244,3.332204510175204,43.78202145081396,420.8010089349258,101.59329114342347,32.49101076606112,114.74686840460595,8.264069141173279
37.44696075032726,3.258096538021482,38.4427505421781,357.29431107032735,104.31903002527093,31.000454578112887,111.66891938424995,8.264069141173279
19.20356961555244,2.0794415416798357,48.05343817772263,357.4339316661798,97.99645194142447,36.94069837486527,116.71717068957642,8.264069141173279
10.561963288553843,2.3978952727983707,48.05343817772263,512.1373432408149,97.13389281750658,40.93434781278328,113.14811939483889,8.264069141173279
38.40713923110488,2.9444389791664403,45.91772981426829,375.81847515325546,95.30533990593153,33.26258600361131,114.05854753557404,8.264069141173279
2.880535442332866,3.295836866004329,41.646313087359616,594.5399375078671,100.14110683765033,50.126021093276044,107.50860331683593,8.264069141173279
8.641606326998598,2.833213344056216,38.4427505421781,565.4831807776428,102.05132251107106,34.731366517583126,111.01246240587254,8.264069141173279
28.805354423328662,3.044522437723423,40.578458905632445,510.71035985417495,102.30341533958894,49.81850621468498,114.24553508362276,8.264069141173279
38.40713923110488,2.302585092994046,43.78202145081396,594.2706883422635,93.78020871041038,33.439699669578296,110.13104225842172,8.264069141173279
38.40713923110488,3.4339872044851463,37.37489636045094,436.5062809272132,100.01312711286081,39.308686208940856,108.37976242770142,8.264069141173279
30.725711384883905,3.258096538021482,37.37489636045094,327.5749683865401,94.11639525687846,34.72643336066196,111.0408694579966,8.264069141173279
31.685889865661526,3.1780538303479458,48.05343817772263,400.08759959553055,94.25730333457497,50.64512567325088,116.5739160092403,8.264069141173279
3.840713923110488,2.70805020110221,43.78202145081396,394.07781436317333,98.61804113727743,41.34700239238604,106.6965123324844,8.264069141173279
12.482320250109087,2.8903717578961645,48.05343817772263,451.7468017765031,101.7402511517729,51.25874064874112,110.28683378963864,8.264069141173279
37.44696075032726,3.2188758248682006,41.646313087359616,559.49946613353,102.4825556889947,41.36117897991016,113.94908866120585,8.264069141173279
7.681427846220976,3.367295829986474,39.510604723905274,570.4477407457277,94.66355512965404,36.997678497806035,112.3972482404995,8.264069141173279
87.3762417507636,4.553876891600541,49.121292359449804,862.4749400995877,83.72955386917774,37.82168862255151,96.32949727786625,9.182299045748088
100.81874048165031,4.564348191467836,53.39270908635848,747.1306057360572,91.88601842470145,34.211691211893054,104.86063065411994,9.182299045748088
103.69927592398318,4.532599493153256,56.59627163153999,750.7893736353067,91.1013783197298,39.3982222948129,108.89560228773023,9.182299045748088
82.5753493468755,4.343805421853684,57.66412581326716,859.4224325485563,87.9757751549238,35.12725166462716,93.50833450387982,9.182299045748088
76.81427846220976,4.356708826689592,52.32485490463131,678.8281138332464,87.18589397241279,30.46033702089262,117.50027578398797,9.182299045748088
89.29659871231885,4.553876891600541,56.59627163153999,669.0667214115878,92.70634899138659,36.95641473646914,118.85554597481155,9.182299045748088
86.41606326998598,4.532599493153256,58.731979994994326,729.5034122380583,88.05221539723667,37.63400276601858,100.99600923598598,9.182299045748088
103.69927592398318,4.499809670330265,56.59627163153999,873.2348971474903,85.72660121439829,33.73864441567373,103.0916816174694,9.182299045748088
103.69927592398318,4.48863636973214,58.731979994994326,691.0831244396772,91.57117693499512,34.709278626536026,118.16777862333247,9.182299045748088
100.81874048165031,4.356708826689592,55.52841744981282,850.4377296757356,83.63348555906558,33.8330970632081,103.77942304681036,9.182299045748088
113.30106073175939,4.48863636973214,55.52841744981282,820.8247604865563,90.79974192783058,34.14255572606752,102.47530057593343,9.182299045748088
96.97802655853982,4.477336814478207,57.66412581326716,845.245801825112,84.00567416606016,40.66302515650949,103.9472175241819,9.182299045748088
91.2169556738741,4.330733340286331,53.39270908635848,788.5796805874886,82.64824493338044,31.62505339507249,122.73705834323432,9.182299045748088
101.77891896242794,4.454347296253507,56.59627163153999,739.8106079719242,86.54027463979551,34.987876717734906,103.4854801653987,9.182299045748088
82.5753493468755,4.564348191467836,52.32485490463131,787.0741293457348,85.70288255565521,41.714997888215976,112.48393797212636,9.182299045748088
79.69481390454263,4.382026634673881,58.731979994994326,632.3957533680975,91.52378585879038,30.96954370836996,102.38808120459187,9.182299045748088
81.61517086609787,4.564348191467836,50.189146541176974,672.8934665745684,86.02812087753442,38.586871220099255,124.36811974438022,9.182299045748088
104.6594544047608,4.382026634673881,48.05343817772263,765.4920840501123,87.5031178489556,42.121066093959676,112.76300265661546,9.182299045748088
96.0178480777622,4.343805421853684,48.05343817772263,653.6730291569871,83.39098105955581,31.250738815207804,106.66344645573784,9.182299045748088
112.34088225098178,4.465908118654584,51.25700072290414,823.4386129235239,90.63989376826764,38.753429276282596,120.54280279410696,9.182299045748088
109.46034680864891,4.553876891600541,56.59627163153999,693.5558492762792,84.39302960588941,38.32547791616413,123.16214498450924,9.182299045748088
105.61963288553842,4.3694478524670215,53.39270908635848,672.7436277767596,86.63914561519671,34.99395621516458,101.92181583562697,9.182299045748088
90.25677719309647,4.2626798770413155,51.25700072290414,631.8619915802338,93.21164439525205,38.37991377961857,94.91406946281823,9.182299045748088
76.81427846220976,4.276666119016055,50.189146541176974,756.5402358915578,88.72466531373134,37.9009346591895,109.04077788359344,9.182299045748088
109.46034680864891,4.382026634673881,54.46056326808565,686.9689467617487,90.42283777529519,39.85645893659341,116.29680160763249,9.182299045748088
84.49570630843074,4.3694478524670215,48.05343817772263,847.0448270875938,86.96554891868254,39.99639215862006,95.55115706262146,9.182299045748088
107.53998984709366,4.30406509320417,51.25700072290414,855.2152675384706,84.90581374739561,32.575430536726294,94.08685830699788,9.182299045748088
112.34088225098178,4.343805421853684,50.189146541176974,653.4169549249923,84.97402639084237,37.444804564801885,96.61389646442262,9.182299045748088
106.57981136631605,4.477336814478207,51.25700072290414,696.8835212981522,89.3422944835505,31.040510985934564,101.86997646779102,9.182299045748088
85.45588478920835,4.430816798843313,50.189146541176974,789.3726532045436,85.42817883863155,31.71122050871916,113.67227135760214,9.182299045748088
89.29659871231885,4.5217885770490405,50.189146541176974,775.4932262439946,91.48450172146593,37.22514880531841,121.71148578759775,9.182299045748088
88.33642023154123,4.406719247264253,55.52841744981282,750.3992149471135,89.45780904790308,41.44961162324952,97.86802646272997,9.182299045748088
100.81874048165031,4.31748811353631,48.05343817772263,632.2798936725993,89.36618052672785,37.19010594816305,123.71454979484395,9.182299045748088
97.93820503931745,4.276666119016055,51.25700072290414,821.0839595165926,87.06553218852144,32.43607556430863,106.32785521802028,9.182299045748088
90.25677719309647,4.5217885770490405,54.46056326808565,850.3600857496043,84.19717315953389,31.562985204176055,113.70867712232007,9.182299045748088
111.38070377020415,4.276666119016055,50.189146541176974,760.2582322215588,90.11492115631926,41.41933885061006,94.78782113713359,9.182299045748088
112.34088225098178,4.382026634673881,52.32485490463131,645.6223099590732,90.4423691328201,38.15093391928571,117.2405802705299,9.182299045748088
114.26123921253702,4.290459441148391,58.731979994994326,675.5162374991169,91.51604335962692,38.69640768155236,116.30480436731757,9.182299045748088
95.05766959698458,4.30406509320417,56.59627163153999,691.184630539259,89.01258652618893,34.4768868546623,123.14887291205697,9.182299045748088
87.3762417507636,4.442651256490317,55.52841744981282,849.6217669986039,86.43226655849111,40.841581214400655,121.9697626399262,9.182299045748088
76.81427846220976,4.51085950651685,50.189146541176974,707.4235991143524,87.14465329410636,38.57459300547015,111.44492907364267,9.182299045748088
96.97802655853982,4.2626798770413155,51.25700072290414,643.1596453573022,82.39308259959765,36.15252106504819,120.94902864127089,9.182299045748088
103.69927592398318,4.499809670330265,56.59627163153999,847.9958842896799,88.0470974504236,34.913563610134865,116.63738218242209,9.182299045748088
96.0178480777622,4.394449154672439,55.52841744981282,758.4027745690113,84.83567470600119,36.600101589390775,114.48724231432801,9.182299045748088
104.6594544047608,4.5217885770490405,56.59627163153999,880.1471092103112,91.7030626260159,36.12125216224779,114.4093076862667,9.182299045748088
78.734635423765,4.3694478524670215,49.121292359449804,627.9044630443609,93.30969809361437,32.932435459918416,114.60623509789248,9.182299045748088
101.77891896242794,4.2626798770413155,58.731979994994326,669.1662447595697,86.22774500551972,32.953976415280266,120.68836483529576,9.182299045748088
86.41606326998598,4.465908118654584,55.52841744981282,668.2416229328112,89.99623436978266,33.561864463268314,123.5770141732581,9.182299045748088
79.69481390454263,4.564348191467836,53.39270908635848,703.1419216357782,85.43176751785612,30.354266843211423,112.96028361797926,9.182299045748088
114.26123921253702,4.51085950651685,51.25700072290414,821.811300537422,87.40099127211373,35.83749148306659,122.71853999530339,9.182299045748088
102.73909744320555,4.290459441148391,48.05343817772263,792.3881207778934,89.54456555428582,33.53299456257466,94.85249061430636,9.182299045748088
111.38070377020415,4.406719247264253,58.731979994994326,698.1819665195543,91.91100302499923,34.99368938801935,98.71085920386686,9.182299045748088
96.97802655853982,4.330733340286331,53.39270908635848,707.2336072373915,89.3940306808966,38.96915930162963,114.13062384343846,9.182299045748088
89.29659871231885,4.406719247264253,53.39270908635848,768.2999844002416,84.09141400115374,36.43425290543511,106.06490439042012,9.182299045748088
91.2169556738741,4.330733340286331,48.05343817772263,840.0336683048899,91.09848961776544,33.98771654362185,113.13442600981357,9.182299045748088
102.73909744320555,4.276666119016055,58.731979994994326,865.546943571709,92.20534021250809,37.064528759529935,121.65045544447194,9.182299045748088
79.69481390454263,4.553876891600541,50.189146541176974,750.6900379219884,89.06221682903404,41.85276054045887,116.36480840961886,9.182299045748088
97.93820503931745,4.30406509320417,57.66412581326716,697.0668026513152,92.69128675323381,32.726716333032336,115.203280258317,9.182299045748088
82.5753493468755,4.382026634673881,48.05343817772263,773.5359639252108,90.80559348691807,33.728963111501784,102.95137494214877,9.182299045748088
112.34088225098178,4.465908118654584,56.59627163153999,634.8586828163087,91.75594411591197,32.52856313528426,120.228296279011,9.182299045748088
106.57981136631605,4.382026634673881,56.59627163153999,801.5655717135581,83.20755416203056,38.00724075774162,124.21017422669067,9.182299045748088
91.2169556738741,4.31748811353631,53.39270908635848,670.8686015837945,88.3663391862375,36.029785418363375,114.25585008142433,9.182299045748088
87.3762417507636,4.330733340286331,58.731979994994326,755.4873330316158,83.57954969987058,38.59353310234102,113.39833900740814,9.182299045748088
89.29659871231885,4.430816798843313,49.121292359449804,863.3336639034097,91.69657893071232,33.23878720823578,113.3690542553474,9.182299045748088
88.33642023154123,4.454347296253507,54.46056326808565,853.8777276104603,89.0365236862423,32.95637913409857,112.96744032805645,9.182299045748088
99.8585620008727,4.394449154672439,57.66412581326716,733.9017808416362,89.3146002715421,34.56404556615949,114.28686553572483,9.182299045748088
98.89838352009507,4.290459441148391,54.46056326808565,682.5905399706104,89.84013337921266,37.20364096070677,108.42187033640381,9.182299045748088
88.33642023154123,4.330733340286331,48.05343817772263,841.7006368043155,85.5995467434988,32.198853480630476,93.84577178593689,9.182299045748088
89.29659871231885,4.454347296253507,52.32485490463131,782.2085312039176,87.06478571741528,32.42441298909736,123.98269729511243,9.182299045748088
115.22141769331465,4.477336814478207,55.52841744981282,788.2867919144703,83.5167628684864,34.87486768716105,123.48023701488206,9.182299045748088
103.69927592398318,4.290459441148391,49.121292359449804,633.1656165999827,93.31546857946967,37.34242320417357,94.37562085976343,9.182299045748088
100.81874048165031,4.48863636973214,57.66412581326716,664.9950572260036,92.8031466201752,36.24576181498723,118.50769869208085,9.182299045748088
94.09749111620695,4.382026634673881,53.39270908635848,642.176302897781,92.76061792836546,41.421031595413965,94.49951098690339,9.182299045748088
106.57981136631605,4.48863636973214,58.731979994994326,867.1819965529932,86.03636279571445,30.309361256434425,100.08812090441972,9.182299045748088
93.13731263542934,4.31748811353631,48.05343817772263,700.9376092247254,86.22152827098377,32.2365032855669,117.38236243229173,9.182299045748088
91.2169556738741,4.418840607796598,51.25700072290414,750.4803153449596,91.48517433390225,32.70713244440667,96.28064894911577,9.182299045748088
85.45588478920835,4.5217885770490405,58.731979994994326,629.1806904838029,88.13596034545546,39.38280766742499,97.88732173802622,9.182299045748088
85.45588478920835,4.454347296253507,58.731979994994326,711.3947038242724,83.98916340411897,39.38045196577255,95.19338182928993,9.182299045748088
113.30106073175939,4.48863636973214,54.46056326808565,647.664940416526,87.29095459205278,38.46370801517514,104.45845148308875,9.182299045748088
96.97802655853982,4.532599493153256,48.05343817772263,796.8068326290658,88.55467663112626,33.15518882655583,101.7003204841161,9.182299045748088
95.05766959698458,4.532599493153256,50.189146541176974,791.1816218328105,85.08403547547701,39.99213677165873,107.40828536872952,9.182299045748088
78.734635423765,4.356708826689592,49.121292359449804,837.9315126519809,90.25219769567904,34.82299113565091,99.44446594441519,9.182299045748088
86.41606326998598,4.465908118654584,58.731979994994326,781.8940079492505,92.41012746342419,31.86022877437805,101.23940515182245,9.182299045748088
91.2169556738741,4.48863636973214,55.52841744981282,784.176989027749,86.64157849298832,38.88098351007339,98.25279337661472,9.182299045748088
99.8585620008727,4.30406509320417,49.121292359449804,849.1449559404455,87.97925148683176,39.468076947992024,93.86286736338403,9.182299045748088
97.93820503931745,4.30406509320417,55.52841744981282,779.0914894138681,91.54156959017038,40.399891592623725,93.64565958332784,9.182299045748088
96.0178480777622,4.31748811353631,55.52841744981282,646.9293114923782,89.53939253741191,34.07358370207532,100.11673909017954,9.182299045748088
90.25677719309647,4.499809670330265,51.25700072290414,815.6627312426065,92.80762797245815,31.961360111770166,115.27392482983404,9.182299045748088
95.05766959698458,4.2626798770413155,49.121292359449804,707.3369941302892,91.13800499444017,32.803911993788184,104.30322685595719,9.182299045748088
107.53998984709366,4.477336814478207,51.25700072290414,739.6831312281294,84.99024854832899,38.44137725553609,103.22106636620869,9.182299045748088
112.34088225098178,4.418840607796598,48.05343817772263,639.7821441212778,87.0702376973652,31.5222899772755,109.39809027496969,9.182299045748088
92.17713415465171,4.465908118654584,54.46056326808565,894.5414151031343,84.54040412763018,39.154676801437304,95.4694779516156,9.182299045748088
108.5001683278713,4.454347296253507,48.05343817772263,781.1871068928285,84.15576486619076,36.45057109948366,113.20665008839332,9.182299045748088
100.81874048165031,4.543294782270004,49.121292359449804,625.5093322254661,86.48976455566698,33.18287127751932,112.4562656227159,9.182299045748088
81.61517086609787,4.499809670330265,54.46056326808565,853.3087357369606,93.01173970095465,37.9229890483866,112.64418867146564,9.182299045748088
103.69927592398318,4.553876891600541,50.189146541176974,748.5212430753788,92.84082027392508,40.79927967253328,94.23756149268809,9.182299045748088
88.33642023154123,4.406719247264253,55.52841744981282,784.5982164709443,84.03601305871835,34.70875768219908,107.61534991368634,9.182299045748088
105.61963288553842,4.276666119016055,57.66412581326716,822.0886962255478,90.27310162093829,32.78042227897832,97.93947774405285,9.182299045748088
78.734635423765,4.330733340286331,58.731979994994326,747.7955926193011,86.1875371187117,39.45183412664094,95.63094257077744,9.182299045748088
112.34088225098178,4.406719247264253,56.59627163153999,870.6657624658342,85.87838997212849,30.334117954770992,101.82653590383599,9.182299045748088
1.920356961555244,3.713572066704308,28.83206290663358,884.3308280539301,52.21372202187591,35.45757799306457,93.493897035191,10.100528950322897
37.44696075032726,3.2188758248682006,33.10347963354226,1126.0692698115106,59.001062023103906,22.63014214325932,102.396882424243,10.100528950322897
20.163748096330064,3.295836866004329,28.83206290663358,729.1704042568648,52.352525588686134,32.48529165139213,99.4662774623568,10.100528950322897
24.00446201944055,3.1354942159291497,26.69635454317924,1126.3744057563233,50.00291909886603,35.72947577229491,99.3148497020582,10.100528950322897
0.0,3.091042453358316,34.17133381526943,1288.706340834414,59.58288704420256,41.3466931664024,95.67449969095958,10.100528950322897
